time,open,high,low,close,Volume
2018-03-02T19:00:00Z,121.147845,121.5928779,120.653364,120.8017083,80510.67685108
2018-03-02T19:30:00Z,121.147845,121.642326,120.8511564,121.5434298,29007.18126682
2018-03-05T14:00:00Z,121.642326,122.136807,121.642326,122.136807,16600.233376
2018-03-05T14:30:00Z,122.136807,123.62025,122.136807,123.4224576,22698.5465569
2018-03-05T15:00:00Z,123.3235614,123.3235614,122.8785285,123.2246652,10768.8667512
2018-03-05T15:30:00Z,123.1752171,123.2246652,122.7301842,123.125769,20887.55685254
2018-03-05T16:00:00Z,123.125769,123.125769,122.7301842,122.7301842,18519.41732847
2018-03-05T16:30:00Z,122.631288,123.1752171,122.631288,123.125769,25847.30252527
2018-03-05T17:00:00Z,123.0268728,123.125769,122.7301842,122.8290804,16122.96529088
2018-03-05T17:30:00Z,122.9279766,123.0268728,122.631288,122.7796323,90676.89152869
2018-03-05T18:00:00Z,122.7796323,123.0268728,122.7301842,122.9279766,66246.22584083
2018-03-05T18:30:00Z,122.8290804,123.125769,122.8290804,122.8785285,10110.60081176
2018-03-05T19:00:00Z,123.0268728,123.0268728,122.1862551,122.2357032,24508.52510005
2018-03-05T19:30:00Z,122.2357032,122.7796323,122.2357032,122.631288,15349.42697495
2018-03-06T14:00:00Z,126.0432069,126.0432069,123.62025,125.0047968,4362.14940513
2018-03-06T14:30:00Z,125.0047968,125.4003816,125.0047968,125.4003816,27685.59358196
2018-03-06T15:00:00Z,125.4003816,125.598174,125.103693,125.598174,27344.83225847
2018-03-06T15:30:00Z,125.598174,126.092655,125.598174,125.6970702,24507.51393886
2018-03-06T16:00:00Z,125.598174,125.8948626,125.598174,125.7959664,26354.90544632
2018-03-06T16:30:00Z,125.7465183,125.8948626,125.4992778,125.8948626,44820.73123133
2018-03-06T17:00:00Z,126.092655,126.2904474,125.4992778,125.598174,24596.49612422
2018-03-06T17:30:00Z,125.598174,126.0432069,125.598174,125.7465183,17532.52399991
2018-03-06T18:00:00Z,125.8948626,126.2904474,125.7959664,126.2904474,35443.22228761
2018-03-06T18:30:00Z,126.2904474,127.576098,126.1915512,126.4882398,62386.62355075
2018-03-06T19:00:00Z,126.4882398,126.587136,126.092655,126.092655,39799.30472556
2018-03-06T19:30:00Z,126.092655,126.587136,126.0432069,126.3398955,26970.70261547
2018-03-07T14:00:00Z,125.598174,125.598174,124.609212,124.609212,8615.09340096
2018-03-07T14:30:00Z,124.609212,125.8454145,124.609212,125.8454145,25245.66161288
2018-03-07T15:00:00Z,125.6476221,125.7959664,124.3619715,124.5103158,35298.6262364
2018-03-07T15:30:00Z,124.609212,124.609212,124.0158348,124.609212,21761.200127
2018-03-07T16:00:00Z,124.4114196,124.609212,123.62025,124.114731,14692.17219671
2018-03-07T16:30:00Z,124.114731,124.114731,123.62025,123.7685943,14140.07818298
2018-03-07T17:00:00Z,123.8180424,123.8180424,123.6696981,123.7685943,5870.8019115
2018-03-07T17:30:00Z,123.7191462,124.114731,123.62025,124.114731,27166.86788774
2018-03-07T18:00:00Z,124.114731,124.1641791,124.0158348,124.1641791,7867.84527616
2018-03-07T18:30:00Z,124.3619715,124.5103158,123.4224576,123.4224576,29683.64810781
2018-03-07T19:00:00Z,123.4224576,124.609212,123.1752171,124.609212,10659.66134189
2018-03-07T19:30:00Z,124.114731,124.5103158,123.9169386,124.114731,14464.66092732
2018-03-08T14:00:00Z,124.609212,126.5376879,124.609212,126.5376879,2956.63534089
2018-03-08T14:30:00Z,126.5376879,126.5376879,124.8564525,124.8564525,6694.8982873
2018-03-08T15:00:00Z,125.103693,125.3014854,124.9059006,124.9059006,19710.56521889
2018-03-08T15:30:00Z,124.9553487,125.103693,124.8070044,125.103693,25333.63263705
2018-03-08T16:00:00Z,125.0047968,125.103693,123.7685943,123.7685943,24071.70346282
2018-03-08T16:30:00Z,123.7685943,123.7685943,123.125769,123.2741133,13428.22070009
2018-03-08T17:00:00Z,123.3235614,123.5708019,123.3235614,123.4224576,11598.01893298
2018-03-08T17:30:00Z,123.5708019,123.62025,123.2246652,123.4224576,15764.00306584
2018-03-08T18:00:00Z,123.4224576,123.6696981,123.4224576,123.5213538,13490.91269432
2018-03-08T18:30:00Z,123.5213538,123.6696981,123.4224576,123.4224576,17553.75838505
2018-03-08T19:00:00Z,123.3235614,123.3235614,122.631288,122.631288,33655.48929079
2018-03-08T19:30:00Z,122.6807361,124.2136272,122.6807361,122.8290804,31728.21604875
2018-03-09T14:00:00Z,124.609212,125.7465183,124.609212,125.7465183,11317.92728133
2018-03-09T14:30:00Z,125.598174,127.576098,124.8070044,127.576098,36030.70694324
2018-03-09T15:00:00Z,127.576098,128.070579,127.081617,128.070579,31924.38132102
2018-03-09T15:30:00Z,128.3672676,129.554022,128.3672676,129.1584372,38432.21478682
2018-03-09T16:00:00Z,129.059541,129.059541,128.3672676,128.4661638,61794.08308914
2018-03-09T16:30:00Z,128.3672676,128.3672676,127.6749942,128.070579,2015.24426621
2018-03-09T17:00:00Z,128.070579,128.2683714,127.8727866,128.2683714,4757.51343328
2018-03-09T17:30:00Z,128.2683714,128.2683714,127.7244423,127.8727866,11807.32930082
2018-03-09T18:00:00Z,127.7244423,128.070579,127.576098,127.9222347,25631.92519025
2018-03-09T18:30:00Z,128.070579,128.070579,126.8838246,127.7244423,18743.89511427
2018-03-09T19:00:00Z,127.7244423,128.070579,127.6749942,127.9716828,38124.82178284
2018-03-09T19:30:00Z,128.2189233,128.3672676,128.1694752,128.3672676,89285.53372121
2018-03-12T14:00:00Z,132.026427,133.015389,132.026427,133.015389,53472.22643539
2018-03-12T14:30:00Z,132.9164928,133.4109738,131.8286346,132.026427,83228.67814941
2018-03-12T15:00:00Z,131.8286346,132.0758751,131.531946,132.026427,25355.87818339
2018-03-12T15:30:00Z,132.0758751,133.3120776,132.026427,133.3120776,102766.33480356
2018-03-12T16:00:00Z,133.2626295,134.3999358,133.2626295,133.9549029,89289.578366
2018-03-12T16:30:00Z,133.8065586,134.498832,133.7571105,134.498832,68816.59760436
2018-03-12T17:00:00Z,134.6966244,134.8944168,134.1032472,134.2021434,46031.09118449
2018-03-12T17:30:00Z,134.3999358,134.7955206,134.0537991,134.2021434,38551.5318081
2018-03-12T18:00:00Z,134.3010396,134.498832,134.004351,134.2515915,80749.31089364
2018-03-12T18:30:00Z,134.2515915,134.3010396,133.7571105,134.2021434,90411.967295
2018-03-12T19:00:00Z,134.004351,134.2021434,133.5593181,134.004351,48234.4114334
2018-03-12T19:30:00Z,134.004351,134.3010396,133.8065586,133.8065586,120898.47739347
2018-03-13T14:00:00Z,133.4604219,133.50987,131.531946,131.531946,25125.3334304
2018-03-13T14:30:00Z,131.531946,131.8286346,131.037465,131.3341536,49050.41851962
2018-03-13T15:00:00Z,131.3341536,131.531946,130.9385688,130.9385688,35171.21992554
2018-03-13T15:30:00Z,131.1363612,131.531946,130.8891207,131.3341536,61495.79053594
2018-03-13T16:00:00Z,131.3836017,131.4330498,130.9385688,131.1363612,20622.63261885
2018-03-13T16:30:00Z,130.9385688,131.8286346,130.7407764,131.8286346,18173.600199
2018-03-13T17:00:00Z,131.8286346,132.520908,131.531946,132.3231156,29842.40041579
2018-03-13T17:30:00Z,132.520908,132.7187004,132.1253232,132.520908,22797.64035423
2018-03-13T18:00:00Z,132.520908,132.520908,131.4330498,131.531946,15697.26642682
2018-03-13T18:30:00Z,131.4330498,131.531946,130.8396726,130.9385688,49607.56833933
2018-03-13T19:00:00Z,130.8891207,131.3341536,130.8891207,131.3341536,34509.92050251
2018-03-13T19:30:00Z,131.3341536,131.531946,130.542984,130.9880169,76597.48301755
2018-03-14T14:00:00Z,130.7902245,131.4330498,130.7902245,131.1363612,9861.85515723
2018-03-14T14:30:00Z,131.2847055,131.3836017,131.2352574,131.3836017,21803.66889729
2018-03-14T15:00:00Z,131.531946,131.531946,131.2847055,131.3341536,12140.00133473
2018-03-14T15:30:00Z,131.3341536,131.3341536,130.7902245,131.037465,18036.08227616
2018-03-14T16:00:00Z,130.9385688,131.1363612,130.7902245,131.1363612,29115.37551493
2018-03-14T16:30:00Z,130.9880169,131.2847055,130.9385688,131.1363612,15969.26878889
2018-03-14T17:00:00Z,131.1363612,131.1858093,130.8891207,130.9385688,17110.86978064
2018-03-14T17:30:00Z,130.9880169,131.2352574,130.8396726,131.037465,26752.29179685
2018-03-14T18:00:00Z,131.037465,131.037465,130.7902245,130.8891207,32382.4373434
2018-03-14T18:30:00Z,130.8396726,130.9385688,130.5924321,130.8396726,23241.54011984
2018-03-14T19:00:00Z,130.8396726,130.9385688,130.542984,130.9385688,35128.75115525
2018-03-14T19:30:00Z,130.8396726,130.8396726,130.048503,130.4440878,17486.01058484
2018-03-15T14:00:00Z,130.6418802,131.531946,130.3451916,130.4440878,17800.48171719
2018-03-15T14:30:00Z,130.4440878,130.7902245,130.3946397,130.542984,42937.94908197
2018-03-15T15:00:00Z,130.6913283,131.037465,130.6418802,130.9385688,22085.78287133
2018-03-15T15:30:00Z,130.7407764,130.9385688,130.7407764,130.9385688,606.69671838
2018-03-15T16:00:00Z,130.8396726,131.3341536,130.8396726,131.2352574,20692.40274146
2018-03-15T16:30:00Z,131.1858093,131.2847055,130.9385688,131.037465,11036.82446848
2018-03-15T17:00:00Z,131.037465,131.037465,130.542984,130.542984,18546.7186808
2018-03-15T17:30:00Z,131.037465,132.3231156,131.037465,131.531946,37134.89497069
2018-03-15T18:00:00Z,131.037465,131.4330498,131.037465,131.2847055,4504.72313395
2018-03-15T18:30:00Z,131.037465,131.531946,131.037465,131.3341536,67323.11251595
2018-03-15T19:00:00Z,131.0869131,131.2352574,130.8891207,131.0869131,8746.54435661
2018-03-15T19:30:00Z,131.0869131,131.1858093,130.7902245,131.1858093,95076.45389813
2018-03-16T14:00:00Z,131.6308422,133.4109738,131.6308422,133.015389,11028.7351789
2018-03-16T14:30:00Z,133.015389,133.015389,132.026427,132.2736675,18502.22758812
2018-03-16T15:00:00Z,132.2736675,132.2736675,131.531946,131.9275308,14915.63882131
2018-03-16T15:30:00Z,131.9275308,132.3231156,131.531946,132.2736675,32337.94625072
2018-03-16T16:00:00Z,132.2736675,132.2736675,131.9275308,132.1747713,25008.03873152
2018-03-16T16:30:00Z,132.2736675,132.2736675,131.8780827,132.026427,8268.26511029
2018-03-16T17:00:00Z,132.026427,132.026427,131.531946,131.8286346,38815.44488059
2018-03-16T17:30:00Z,131.7297384,131.7297384,130.7407764,130.7902245,42282.71662612
2018-03-16T18:00:00Z,130.9385688,131.037465,130.7407764,130.8396726,22980.66053094
2018-03-16T18:30:00Z,130.8396726,130.8396726,130.3451916,130.542984,112670.65873107
2018-03-16T19:00:00Z,130.542984,130.542984,130.0979511,130.542984,24987.81550757
2018-03-16T19:30:00Z,130.542984,130.8891207,130.4440878,130.8891207,47256.61855562
2018-03-19T14:00:00Z,130.542984,130.7902245,126.587136,127.576098,54375.19338458
2018-03-19T14:30:00Z,127.576098,128.4167157,127.576098,127.6255461,25167.80220069
2018-03-19T15:00:00Z,127.6749942,127.7244423,126.7354803,126.8343765,42383.83274585
2018-03-19T15:30:00Z,127.2794094,127.2794094,126.9827208,127.1805132,7114.53018417
2018-03-19T16:00:00Z,127.1310651,127.2794094,126.9827208,126.9827208,13320.02645198
2018-03-19T16:30:00Z,126.9827208,127.081617,126.8838246,126.8838246,13424.1760553
2018-03-19T17:00:00Z,126.7849284,127.2794094,126.7849284,126.8838246,6767.7018935
2018-03-19T17:30:00Z,126.8838246,127.2299613,126.8838246,127.081617,26951.49055272
2018-03-19T18:00:00Z,127.081617,127.081617,126.8838246,127.081617,14361.52248519
2018-03-19T18:30:00Z,127.081617,127.081617,126.7849284,126.9332727,81378.25315836
2018-03-19T19:00:00Z,126.9332727,126.9827208,126.3893436,126.7849284,36305.7427889
2018-03-19T19:30:00Z,126.587136,126.6860322,125.7959664,126.3893436,21578.17995029
2018-03-20T14:00:00Z,126.6365841,127.576098,126.6365841,127.3288575,3972.85234418
2018-03-20T14:30:00Z,127.3288575,129.9990549,127.3288575,129.059541,11427.13269064
2018-03-20T15:00:00Z,129.554022,130.048503,129.4551258,130.048503,11924.62399971
2018-03-20T15:30:00Z,129.8012625,130.3946397,129.4551258,129.554022,16187.67960751
2018-03-20T16:00:00Z,129.554022,130.1473992,129.4551258,129.4551258,16342.38727069
2018-03-20T16:30:00Z,129.554022,129.554022,128.070579,128.9606448,17083.56842831
2018-03-20T17:00:00Z,128.7628524,128.9606448,128.4661638,128.4661638,27309.44161656
2018-03-20T17:30:00Z,128.56506,129.4056777,128.2683714,128.5156119,14376.68990315
2018-03-20T18:00:00Z,128.5156119,128.8617486,127.8233385,128.56506,29163.9112524
2018-03-20T18:30:00Z,128.1200271,129.4551258,127.8233385,129.4551258,18677.15847525
2018-03-20T19:00:00Z,129.1584372,129.4551258,128.56506,128.8123005,23137.39051652
2018-03-20T19:30:00Z,129.059541,129.2573334,128.56506,129.059541,6768.7130547
2018-03-21T14:00:00Z,128.4167157,128.4167157,125.9443107,126.8838246,15366.6167153
2018-03-21T14:30:00Z,126.8838246,127.3288575,126.6860322,126.8838246,26306.36970885
2018-03-21T15:00:00Z,126.8343765,127.2794094,126.7354803,127.2794094,12709.28508881
2018-03-21T15:30:00Z,127.2794094,128.4661638,127.2794094,128.4661638,44376.83146572
2018-03-21T16:00:00Z,128.4661638,129.1584372,127.8233385,128.6145081,24579.30638387
2018-03-21T16:30:00Z,128.6145081,130.4935359,128.56506,130.2957435,37227.92180084
2018-03-21T17:00:00Z,130.2957435,130.2957435,129.6529182,129.9496068,7098.35160502
2018-03-21T17:30:00Z,129.9496068,130.1968473,129.9496068,130.1968473,8910.35247057
2018-03-21T18:00:00Z,130.3451916,131.8286346,130.3451916,131.2352574,40524.30730402
2018-03-21T18:30:00Z,131.4824979,131.4824979,130.542984,130.542984,27933.3280753
2018-03-21T19:00:00Z,130.8396726,131.7297384,130.8396726,131.7297384,17110.86978064
2018-03-21T19:30:00Z,131.531946,132.026427,131.3341536,131.8286346,44465.81365108
2018-03-22T14:00:00Z,130.4935359,130.542984,129.6529182,129.6529182,10345.19020953
2018-03-22T14:30:00Z,129.6529182,130.4440878,129.554022,129.6529182,17746.89017374
2018-03-22T15:00:00Z,129.6529182,130.542984,129.554022,130.048503,18922.87064619
2018-03-22T15:30:00Z,129.9496068,129.9496068,129.554022,129.554022,4034.53317721
2018-03-22T16:00:00Z,129.9990549,130.542984,129.8507106,130.542984,8898.2185362
2018-03-22T16:30:00Z,130.542984,131.4824979,130.2462954,130.542984,12067.19772853
2018-03-22T17:00:00Z,130.0979511,130.3946397,130.0979511,130.3946397,554.11633612
2018-03-22T17:30:00Z,130.3946397,130.3946397,129.554022,129.554022,22757.19390634
2018-03-22T18:00:00Z,129.7518144,129.7518144,129.3562296,129.4056777,5403.64543835
2018-03-22T18:30:00Z,129.3067815,129.554022,129.2573334,129.4551258,42090.59599863
2018-03-22T19:00:00Z,129.2573334,129.4551258,129.2573334,129.2573334,36216.76060354
2018-03-22T19:30:00Z,129.2573334,130.0979511,129.2573334,130.048503,61553.42672418
2018-03-23T14:00:00Z,129.1584372,129.4551258,128.56506,129.4551258,14230.07152954
2018-03-23T14:30:00Z,129.059541,129.059541,128.7628524,128.9111967,7426.97899414
2018-03-23T15:00:00Z,129.1584372,129.554022,128.9606448,129.059541,18995.6742524
2018-03-23T15:30:00Z,129.059541,129.554022,127.8727866,127.8727866,18001.70279546
2018-03-23T16:00:00Z,128.0211309,128.2683714,128.0211309,128.1694752,30298.43411577
2018-03-23T16:30:00Z,128.1694752,128.4167157,128.0211309,128.1694752,39014.64363646
2018-03-23T17:00:00Z,128.2683714,128.2683714,128.070579,128.1694752,10170.2593224
2018-03-23T17:30:00Z,128.3672676,128.3672676,128.1694752,128.3672676,12583.90110035
2018-03-23T18:00:00Z,128.2683714,128.2683714,128.0211309,128.0211309,22823.93054536
2018-03-23T18:30:00Z,128.0211309,128.070579,127.9222347,128.070579,5743.39560064
2018-03-23T19:00:00Z,127.9222347,127.9222347,127.1310651,127.1805132,53796.80917973
2018-03-23T19:30:00Z,127.1805132,127.2794094,126.092655,126.7849284,66255.32629161
2018-03-26T14:00:00Z,127.1805132,129.059541,127.1805132,128.8123005,10127.79055211
2018-03-26T14:30:00Z,128.7134043,128.8123005,128.070579,128.070579,4973.9019295
2018-03-26T15:00:00Z,128.4661638,128.56506,127.576098,127.576098,14922.71694969
2018-03-26T15:30:00Z,127.6255461,128.070579,127.576098,128.070579,8375.4481972
2018-03-26T16:00:00Z,127.9716828,128.1200271,127.7738904,128.1200271,17080.53494472
2018-03-26T16:30:00Z,128.070579,128.1200271,127.7738904,127.7738904,29193.23492713
2018-03-26T17:00:00Z,127.576098,127.8727866,127.1310651,127.7244423,71334.38898562
2018-03-26T17:30:00Z,127.6749942,128.0211309,127.4772018,127.9222347,39213.84239233
2018-03-26T18:00:00Z,127.9716828,128.2683714,127.7738904,128.2683714,32262.10916092
2018-03-26T18:30:00Z,128.070579,128.3178195,128.070579,128.3178195,7511.91653471
2018-03-26T19:00:00Z,128.3178195,128.8123005,128.1200271,128.7628524,25663.27118737
2018-03-26T19:30:00Z,128.7628524,128.8617486,128.2683714,128.7628524,109005.19939088
2018-03-27T14:00:00Z,129.6034701,131.531946,129.6034701,130.8396726,22581.25185801
2018-03-27T14:30:00Z,130.8891207,131.1858093,130.542984,131.1858093,32553.32358574
2018-03-27T15:00:00Z,131.037465,131.3341536,130.8396726,131.2847055,34051.86448013
2018-03-27T15:30:00Z,131.2847055,132.520908,131.2847055,132.520908,52116.25926982
2018-03-27T16:00:00Z,132.520908,132.8175966,132.2736675,132.3231156,22720.79210324
2018-03-27T16:30:00Z,132.3725637,132.7187004,132.1747713,132.7187004,29512.76186547
2018-03-27T17:00:00Z,132.7187004,132.8175966,132.1747713,132.2242194,27912.09369015
2018-03-27T17:30:00Z,132.2736675,132.4220118,131.8286346,132.1253232,23980.69895507
2018-03-27T18:00:00Z,131.8286346,132.1253232,131.4824979,131.4824979,33108.45108305
2018-03-27T18:30:00Z,131.1858093,131.7297384,130.9385688,131.7297384,50602.55095747
2018-03-27T19:00:00Z,131.2352574,131.7297384,131.037465,131.037465,97697.38372152
2018-03-27T19:30:00Z,130.9385688,130.9385688,129.554022,130.6418802,63640.4634354
2018-03-28T14:00:00Z,130.542984,131.4330498,129.554022,130.2462954,8020.53061695
2018-03-28T14:30:00Z,130.2462954,130.2462954,128.6639562,129.1584372,19785.39114749
2018-03-28T15:00:00Z,129.1584372,129.554022,128.56506,128.56506,16249.36044054
2018-03-28T15:30:00Z,128.3672676,129.0100929,128.1694752,128.9606448,21714.68671193
2018-03-28T16:00:00Z,128.9606448,130.4440878,128.9606448,130.048503,23758.24349166
2018-03-28T16:30:00Z,129.8507106,129.9990549,129.3067815,129.3067815,14197.71437123
2018-03-28T17:00:00Z,129.4551258,129.554022,129.059541,129.5045739,7391.58835223
2018-03-28T17:30:00Z,129.059541,129.4056777,128.56506,128.9111967,24766.37120536
2018-03-28T18:00:00Z,128.7628524,129.7518144,128.7134043,129.7518144,50031.244881
2018-03-28T18:30:00Z,129.8012625,130.048503,129.8012625,129.8507106,17900.58667573
2018-03-28T19:00:00Z,129.9496068,130.4440878,129.8507106,130.1473992,34069.05422049
2018-03-28T19:30:00Z,130.1473992,130.8891207,129.1584372,129.7518144,17727.67811099
2018-04-03T14:00:00Z,130.542984,131.9275308,130.542984,131.0869131,33835.47598391
2018-04-03T14:30:00Z,131.3341536,131.531946,131.0869131,131.4824979,9696.02472087
2018-04-03T15:00:00Z,131.4824979,131.9275308,131.4824979,131.9275308,8945.74311248
2018-04-03T15:30:00Z,131.9275308,131.9275308,130.8396726,130.8396726,8484.65360651
2018-04-03T16:00:00Z,131.037465,131.2352574,130.7902245,130.7902245,4758.52459447
2018-04-03T16:30:00Z,131.037465,131.531946,130.7902245,131.2847055,12444.36085512
2018-04-03T17:00:00Z,131.2847055,131.9275308,131.037465,131.531946,8557.45721271
2018-04-03T17:30:00Z,131.5813941,131.9275308,131.531946,131.531946,13349.3501267
2018-04-03T18:00:00Z,131.531946,131.531946,131.037465,131.4330498,10107.56732817
2018-04-03T18:30:00Z,131.4330498,132.026427,131.2352574,132.026427,51944.36186628
2018-04-03T19:00:00Z,131.5813941,133.015389,131.5813941,132.520908,38397.83530611
2018-04-03T19:30:00Z,132.520908,132.7187004,132.2736675,132.3231156,29002.12546084
2018-04-04T14:00:00Z,130.542984,131.531946,128.7134043,130.4440878,3968.80769939
2018-04-04T14:30:00Z,130.5924321,132.520908,130.542984,131.8780827,16971.32953541
2018-04-04T15:00:00Z,131.8780827,132.026427,131.6802903,131.7297384,3482.43916349
2018-04-04T15:30:00Z,131.7297384,132.026427,131.037465,131.9275308,10876.04983811
2018-04-04T16:00:00Z,131.531946,131.7297384,131.3341536,131.7297384,4882.89742174
2018-04-04T16:30:00Z,131.7297384,131.7297384,131.3836017,131.531946,1535.95385869
2018-04-04T17:00:00Z,131.531946,131.7297384,131.3836017,131.531946,7770.77380122
2018-04-04T17:30:00Z,131.531946,131.9275308,131.2847055,131.9275308,10225.87318825
2018-04-04T18:00:00Z,131.2847055,131.7791865,131.2352574,131.6802903,45363.72479428
2018-04-04T18:30:00Z,131.5813941,132.4220118,131.5813941,132.4220118,34420.93831714
2018-04-04T19:00:00Z,132.4220118,132.7187004,131.6802903,132.6198042,9606.03137431
2018-04-04T19:30:00Z,132.6198042,133.015389,132.026427,132.026427,23394.22546063
2018-04-05T14:00:00Z,132.6198042,134.3999358,132.6198042,133.2131814,15252.35550001
2018-04-05T14:30:00Z,133.2131814,133.2131814,132.6198042,132.8175966,8573.63579187
2018-04-05T15:00:00Z,132.8175966,133.6087662,132.8175966,133.1142852,9033.71413664
2018-04-05T15:30:00Z,133.015389,133.015389,132.8175966,132.9164928,11553.5278403
2018-04-05T16:00:00Z,132.9164928,132.9164928,132.5703561,132.5703561,8764.74525816
2018-04-05T16:30:00Z,132.6198042,132.7187004,132.4714599,132.4714599,14134.0112158
2018-04-05T17:00:00Z,132.4220118,132.520908,132.4220118,132.4220118,5914.28184298
2018-04-05T17:30:00Z,132.4220118,132.4220118,131.7297384,132.026427,3819.15584219
2018-04-05T18:00:00Z,132.026427,132.3231156,131.8286346,132.1747713,16228.1260554
2018-04-05T18:30:00Z,132.026427,132.2242194,132.026427,132.0758751,19541.70129894
2018-04-05T19:00:00Z,132.2242194,132.5703561,132.026427,132.4714599,57918.3022199
2018-04-05T19:30:00Z,132.4714599,133.2131814,132.4714599,133.2131814,78146.5819718
2018-04-06T14:00:00Z,132.8670447,133.4604219,132.3231156,132.3231156,8870.91718388
2018-04-06T14:30:00Z,132.4220118,132.4220118,132.3231156,132.3231156,13392.83005818
2018-04-06T15:00:00Z,132.3231156,132.5703561,132.1253232,132.520908,23686.45104665
2018-04-06T15:30:00Z,132.520908,132.6198042,132.3231156,132.3231156,1106.21034984
2018-04-06T16:00:00Z,132.3231156,132.6198042,132.2736675,132.2736675,9188.42179983
2018-04-06T16:30:00Z,132.2736675,132.9659409,132.2736675,132.8670447,12882.19365355
2018-04-06T17:00:00Z,132.6692523,132.6692523,132.3231156,132.4220118,896.899982
2018-04-06T17:30:00Z,132.4220118,133.1142852,132.4220118,133.1142852,25005.00524793
2018-04-06T18:00:00Z,133.0648371,133.0648371,132.9659409,133.015389,16524.39628621
2018-04-06T18:30:00Z,133.015389,133.015389,132.8175966,132.8175966,8469.48618855
2018-04-06T19:00:00Z,132.8175966,133.015389,132.8175966,132.8175966,16794.37632589
2018-04-06T19:30:00Z,132.8175966,133.0648371,132.7187004,133.015389,18538.62939122
2018-04-09T14:00:00Z,132.9659409,133.50987,132.9659409,133.3615257,7108.46321699
2018-04-09T14:30:00Z,133.3615257,134.004351,133.3615257,133.4109738,2585.53918149
2018-04-09T15:00:00Z,133.4109738,133.9054548,133.3615257,133.5593181,8272.30975508
2018-04-09T15:30:00Z,133.5593181,133.5593181,133.3615257,133.3615257,4440.00881733
2018-04-09T16:00:00Z,133.4604219,133.4604219,133.1637333,133.1637333,9070.11593974
2018-04-09T16:30:00Z,133.1142852,133.1142852,132.5703561,132.5703561,6268.18826204
2018-04-09T17:00:00Z,132.7681485,132.8175966,132.2242194,132.4714599,4679.65402108
2018-04-09T17:30:00Z,132.2736675,133.015389,131.9769789,132.8670447,23129.30122694
2018-04-09T18:00:00Z,132.8670447,133.015389,132.520908,132.520908,15063.26835611
2018-04-09T18:30:00Z,132.520908,132.9164928,131.8780827,132.026427,6782.86931146
2018-04-09T19:00:00Z,132.3725637,132.4220118,132.3231156,132.3231156,29044.59423112
2018-04-09T19:30:00Z,132.1253232,132.520908,132.026427,132.026427,29842.40041579
2018-04-10T14:00:00Z,133.6582143,135.1416573,133.50987,134.9438649,26013.13296163
2018-04-10T14:30:00Z,134.993313,135.1911054,134.6966244,134.6966244,56470.31938538
2018-04-10T15:00:00Z,134.6966244,134.8944168,134.3504877,134.3504877,12109.66649881
2018-04-10T15:30:00Z,134.498832,134.498832,133.7571105,134.2021434,10269.35311974
2018-04-10T16:00:00Z,133.7571105,134.2515915,133.7571105,134.004351,8048.84313047
2018-04-10T16:30:00Z,133.7571105,134.1526953,133.7571105,134.004351,18704.45982758
2018-04-10T17:00:00Z,133.9054548,134.004351,133.9054548,133.9054548,3197.29170585
2018-04-10T17:30:00Z,133.9054548,134.0537991,133.50987,134.0537991,7847.62205221
2018-04-10T18:00:00Z,134.0537991,134.2021434,133.50987,134.004351,18392.01101761
2018-04-10T18:30:00Z,134.2021434,134.2021434,133.9054548,134.004351,6307.62354873
2018-04-10T19:00:00Z,134.004351,134.2021434,134.004351,134.1526953,2804.9611613
2018-04-10T19:30:00Z,134.1526953,134.2021434,134.004351,134.004351,10572.70147892
2018-04-11T14:00:00Z,132.9659409,132.9659409,132.1747713,132.1747713,3037.52823668
2018-04-11T14:30:00Z,132.7681485,133.50987,132.520908,133.015389,15694.23294323
2018-04-11T15:00:00Z,133.50987,133.9054548,132.520908,132.520908,13064.20266906
2018-04-11T15:30:00Z,133.50987,133.50987,133.015389,133.50987,2071.86929326
2018-04-11T16:00:00Z,133.015389,133.50987,133.015389,133.50987,6434.01869839
2018-04-11T16:30:00Z,133.4604219,133.50987,133.015389,133.2131814,1425.73728819
2018-04-11T17:00:00Z,133.2131814,133.2626295,132.9659409,133.1142852,16274.63947048
2018-04-11T17:30:00Z,133.1142852,133.1142852,132.520908,132.7187004,79677.48002451
2018-04-11T18:00:00Z,132.7187004,132.9659409,132.7187004,132.8670447,7499.78260034
2018-04-11T18:30:00Z,132.8670447,132.8670447,131.8286346,131.8286346,23103.01103581
2018-04-11T19:00:00Z,131.8286346,131.8286346,130.7902245,131.3341536,42293.83939929
2018-04-11T19:30:00Z,131.3341536,131.7297384,131.0869131,131.2847055,20470.95843925
2018-04-12T14:00:00Z,130.6418802,131.531946,130.6418802,131.531946,3694.78301492
2018-04-12T14:30:00Z,131.4330498,131.4330498,131.037465,131.1363612,7816.2760551
2018-04-12T15:00:00Z,131.2352574,132.2242194,131.1363612,132.2242194,29429.84664729
2018-04-12T15:30:00Z,132.2242194,133.8065586,132.026427,133.50987,38103.5873977
2018-04-12T16:00:00Z,133.50987,134.3999358,133.50987,133.7571105,12428.18227596
2018-04-12T16:30:00Z,133.7076624,134.004351,133.1637333,133.8065586,12826.5797877
2018-04-12T17:00:00Z,133.6087662,133.8560067,132.8175966,132.8175966,24388.19691758
2018-04-12T17:30:00Z,133.4604219,133.50987,133.0648371,133.50987,20683.30229068
2018-04-12T18:00:00Z,133.50987,133.6087662,133.2626295,133.3615257,30918.27592971
2018-04-12T18:30:00Z,133.3615257,133.50987,133.1637333,133.4604219,49826.99031914
